cwns_code,facility,state,city,latitude,longitude,flow_mgd,median_ch4_kgco2e_day,median_n2o_kgco2e_day,median_co2_kgco2e_day,median_electricity_kgco2e_day,median_onsite_gas_kgco2e_day,median_upstream_gas_kgco2e_day,median_landfill_ch4_kgco2e_day,median_landapp_n2o_kgco2e_day,median_total_emission_kgco2e_day,treatment_train,flow_m3_per_day
17009703001.0,NEWTON STP,IL,Newton,38.9931,-88.1613,0.5,639.7087881465751,83.60417006294371,71.87688990123756,190.3653869928198,0.0,0.0,0.0,68.08222675134097,1053.637461854917,['*C1'],1892.7058920000002
31002005001.0,PONCA WWTP,NE,Ponca,42.5626,-96.7065,0.12,153.530109155178,20.06500081510649,17.25045357629702,29.56591897779203,0.0,0.0,0.0,16.33973442032184,236.7512169446954,['*C1'],454.24941408
41000167001.0,HOOD RIVER STP,OR,Hood River,45.7133,-121.5205,1.0,1281.70255567954,168.7724517227233,142.9027815996976,210.1507092471399,0.0,0.0,0.0,67.66898106544512,1871.197479314546,['A1'],3785.4117840000004
39001274001.0,Mahoning Co Campbell WWTP,OH,Campbell,41.065145,-80.589829,1.9,2433.064665120055,316.3713353640962,271.3726612518419,617.8077460677245,0.0,0.0,0.0,258.7124616550957,3897.328869458814,['*A1'],7192.2823896
39001370001.0,Pleasant Hill WWTP & Sewer System,OH,Pleasant Hill,40.048465,-84.353467,0.2,255.2511424052113,203.7993365272874,28.65973471143998,148.3247182845834,0.0,0.0,25.03272705336721,0.0,661.0676589818894,['*E1'],757.0823568000001
39001370003.0,Franklin Regional WWTP,OH,Franklin,39.553401,-84.319352,4.5,5762.521575284342,749.300531125491,642.7247240175203,5942.45162150506,0.0,0.0,0.0,612.7400407620687,13709.73849269448,['*A1'],17034.353028
39005334001.0,Minerva WWTP & Sewer System,OH,Minerva,40.7293,-81.1037,0.93,665.975861255701,155.9963637522827,133.3282504232175,346.9376912867159,16.35784652856396,3.688055250668915,0.0,124.0832852120413,1446.367353709191,"['*A1', '*A3']",3520.4329591200003
36003078001.0,Patterson (T) WWTP and Sewers,NY,Patterson,41.50845,-73.61516,0.08,102.444828005055,13.32089833111984,11.42621731586703,19.40161832625722,0.0,0.0,10.01309082134688,0.0,156.606652799646,['*A1'],302.83294272
4001332001.0,TOLLESON WWTF,AZ,Tolleson,33.4503,-112.2655,17.5,22389.80758513013,2926.14595220303,2515.691146543315,4952.32703659539,0.0,0.0,625.8181763341801,1702.055668783525,35111.84556558957,['*C1'],66244.70622000001
34004013006.0,CMCMUA - Cape May Regional STP,NJ,Cape May Point,38.94422038,-74.96195622,3.0,3838.25272887945,501.6250203776622,431.2613394074254,952.406392991071,0.0,0.0,375.490905800508,0.0,6099.036387456116,['*C1'],11356.235352000002
36004053001.0,Oneonta (C) Sewers & WWTP,NY,Oneonta,42.4383,-75.104,4.0,5117.670305172601,668.8333605035497,575.0151192099005,797.6513434756764,0.0,0.0,500.654541067344,0.0,7659.824669429071,['*C1'],15141.647136000001
42006105001.0,NEW CASTLE STP,PA,New Castle,40.9688,-80.383,6.5,8323.642275410717,1082.322989403487,928.380156914196,3253.289269454479,0.0,0.0,813.5636292344342,0.0,14401.19832041731,['*A1'],24605.176596
27006403001.0,SPRING VALLEY WWTP,MN,Spring Valley,43.69053627,-92.3816866,0.936,1199.67359211605,157.971014812469,133.7570035773169,284.5230826263626,0.0,0.0,0.0,63.33816627725665,1839.262859409455,['A1'],3543.1454298240005
51000163001.0,FREDERICKSBURG STP,VA,Fredericksburg,38.288972,-77.451111,4.5,5757.379093319176,752.4375305664934,646.8920091111381,1439.408321139916,0.0,0.0,94.23448140900197,256.2922256694246,8946.643661215148,['*C1'],17034.353028
37009209001.0,Little Creek  WWTP (Zebulon),NC,Zebulon,35.815011,-78.271911,1.85,2366.922516142328,309.3354292328917,265.944492634579,417.4102548832604,0.0,0.0,231.5527252436466,0.0,3591.165418136706,['*C1'],7003.0118004000005
26000357001.0,ZEELAND STP,MI,Zeeland,42.8087,-86.0147,0.6,768.3362100379123,99.90673748339881,85.6966298690027,594.9520792606916,0.0,0.0,0.0,81.69867210160916,1630.590328752615,['*A1'],2271.2470704
26000912001.0,CHESANING STP,MI,Chesaning,43.1928,-84.1102,0.55,703.6796669612327,91.96458706923809,79.06457889136132,448.434033594725,0.0,0.0,68.83999939675982,0.0,1391.982865913317,['*C1'],2081.9764812000003
54000202001.0,MARTINSBURG WWTP,WV,Martinsburg,39.4539,-77.9598,3.0,3838.25272887945,501.6250203776622,431.2613394074254,2253.529337839069,0.0,0.0,375.490905800508,0.0,7400.159332304114,['*C1'],11356.235352000002
54001017001.0,OAK HILL - MINDEN ROAD WWTP,WV,Charleston,37.9793,-81.1345,1.3,1664.728455082143,216.4645978806974,185.6760313828392,1536.846371162278,0.0,0.0,0.0,177.0137895534866,3780.729245061445,['*A1'],4921.0353192
20000429001.0,LAWRENCE KAW RIVER WWTP,KS,Lawrence,38.96922,-95.22263,12.5,15953.19640032571,12737.45853295546,1791.233419464999,9884.138701788477,0.0,0.0,0.0,497.9567965904325,40863.98385112509,['*E1'],47317.647300000004
19000125001.0,CARROLL WWTP,IA,Carroll,42.0561,-94.8406,4.2,5373.553820431231,702.2750285287271,603.7658751703956,2762.030230315318,0.0,0.0,0.0,150.0875949573372,9591.712549403008,['*C1'],15898.729492800003
39007392001.0,Salem WWTP & Sewer System,OH,Salem,40.910793,-80.88139,4.0,5128.8312844387,2136.238629924518,575.4612291602327,1578.307921491399,1080.790826774629,243.6169642324899,500.654541067344,0.0,11243.90139708931,"['*C1', '*G1']",15141.647136000001
41000265001.0,STANFIELD STP,OR,Stanfield,45.7824,-119.2228,0.22,281.471866784493,36.78583482769523,31.62583155654453,32.24148975977229,0.0,0.0,0.0,29.95617977059003,412.0812026990952,['*C1'],832.79059248
53000315001.0,DAYTON STP,WA,Dayton,46.3153038,-118.0018845,0.75,959.5631822198626,125.4062550944156,107.8153348518563,63.5753284143059,0.0,0.0,0.0,102.1233401270115,1358.483440707452,['*C1'],2839.0588380000004
39004208001.0,Gary L Kron WRF & Sewer System,OH,Mentor,41.7189,-81.3353,20.0,25644.1564221935,10681.19314962259,2877.306145801163,7891.539607456996,5403.954133873146,1218.08482116245,0.0,2723.28907005364,56439.52335016347,"['*C1', '*G1']",75708.23568
39006349001.0,Ottawa WWTP & Sewer System,OH,Ottawa,41.0324,-84.0525,1.7,1219.927725475348,1739.590863518726,243.29566039389,2582.082125664363,29.83247298602532,6.746477564898087,208.4940555250248,0.0,6029.969381128276,"['*E3', '*E1']",6435.2000328
37009701001.0,N. WILKESBORO THURMAN STREET WWTP,NC,North Wilkesboro,36.1613,-81.1345,2.0,2561.120700126375,333.022458277996,285.6554328966757,1517.223365354864,0.0,0.0,0.0,26.26081263915158,4723.282769295062,['*A1'],7570.823568000001
18002220001.0,WASHINGTON WWTP,IN,Washington,38.6521,-87.2049,1.9,2430.893394956985,317.6958462391861,273.1321816247028,2107.84963688691,0.0,0.0,0.0,258.7124616550957,5388.283521362879,['*C1'],7192.2823896
42000013001.0,UPPER GWYNEDD TWP STP,PA,North Wales,40.1896,-75.2835,2.7,1934.475401397927,1602.994942445046,387.1984492498324,1533.536599369283,198.0050294803074,44.66525765905958,0.0,0.0,5700.875679601456,"['*A6', '*E1']",10220.611816800001
42001046001.0,SHOEMAKERSVILLE SEW. FAC.,PA,Shoemakersville,40.4932,-75.9712,0.35,448.1961225221155,58.27893019864931,49.98970075691825,175.1771145090873,0.0,0.0,43.8072723433926,0.0,775.449140330163,['*A1'],1324.8941244
42002118003.0,LRBSA THROOP STP,PA,Scranton,41.4494,-75.6319,7.0,9096.122670075481,6966.700795167454,1014.609187374681,2904.969060016915,0.0,0.0,52.97427616438356,303.0908276259962,20338.46681642491,['*E1e'],26497.882488000003
26000807001.0,DUNDEE STP,MI,Dundee,41.9573,-83.6486,0.44,562.9437335689861,73.57166965539047,63.25166311308905,358.7472268757799,0.0,0.0,55.07199951740785,0.0,1113.586292730653,['*C1'],1665.58118496
26002017001.0,MIDLAND WWTP,MI,Midland,43.606,-84.2017,10.0,12796.46257822567,1635.968397326391,1431.133796947729,4935.665026929801,0.0,0.0,1251.63635266836,0.0,22050.86615209795,['*C1e'],37854.11784
41000055001.0,COOS BAY STP NO. 1,OR,Coos Bay,43.3784,-124.2169,2.4,3096.983173421908,404.607625486832,344.7178351745792,607.0050107137313,0.0,0.0,0.0,231.1935100870846,4684.507154884134,['*A1e'],9084.9882816
22001335001.0,THIBODAUX  WWTP,LA,Thibodaux,29.7697,-90.8376,8.0,10244.4828005055,1332.089833111984,1142.621731586703,4455.304306745175,0.0,0.0,1001.309082134688,0.0,18175.80775408405,['*A1'],30283.294272000003
